customer_id,customer_name,order_id,order_date,sales,order_row_number
AH-10210,Alan Hwang,CA-2017-146983,9/2/2017,1577.94,1
AH-10210,Alan Hwang,CA-2017-147956,12/24/2017,1003.62,2
AH-10210,Alan Hwang,CA-2015-165050,12/7/2015,773.94,3
AH-10210,Alan Hwang,CA-2014-153983,11/29/2014,575.92,4
AH-10210,Alan Hwang,US-2017-148831,10/13/2017,348.56,5
AH-10210,Alan Hwang,CA-2017-166919,11/23/2017,195.96,6
AH-10210,Alan Hwang,CA-2017-104080,3/8/2017,171.2,7
AH-10210,Alan Hwang,CA-2015-155040,11/10/2015,79.9,8
AH-10210,Alan Hwang,CA-2014-153983,11/29/2014,30.4,9
AH-10210,Alan Hwang,CA-2015-165050,12/7/2015,21.36,10
AH-10210,Alan Hwang,CA-2016-166485,2/20/2016,16.496,11
AH-10210,Alan Hwang,CA-2015-165050,12/7/2015,6.688,12
AH-10210,Alan Hwang,CA-2017-104080,3/8/2017,3.36,13
AH-10465,Amy Hunt,CA-2015-141243,1/3/2015,1352.3976,1
AH-10465,Amy Hunt,CA-2017-115546,5/14/2017,539.97,2
AH-10465,Amy Hunt,CA-2015-141243,1/3/2015,398.4,3
AH-10465,Amy Hunt,CA-2015-151547,1/17/2015,88.96,4
AH-10465,Amy Hunt,CA-2016-126165,5/5/2016,71.088,5
AH-10465,Amy Hunt,CA-2017-115546,5/14/2017,22.58,6
AH-10465,Amy Hunt,CA-2017-145275,4/2/2017,14.94,7
AH-10465,Amy Hunt,CA-2015-141243,1/3/2015,7.056,8
AH-10585,Angele Hood,CA-2014-162278,10/26/2014,383.96,1
AH-10585,Angele Hood,US-2017-152492,7/6/2017,239.24,2
AH-10585,Angele Hood,CA-2014-162278,10/26/2014,63.92,3
AH-10585,Angele Hood,CA-2016-160479,9/15/2016,35.4,4
AH-10585,Angele Hood,CA-2017-109715,12/9/2017,15.984,5
AH-10690,Anna Häberlin,CA-2016-113831,5/30/2016,2275.5,1
AH-10690,Anna Häberlin,CA-2016-113831,5/30/2016,1979.7,2
AH-10690,Anna Häberlin,CA-2015-110548,5/4/2015,946.344,3
AH-10690,Anna Häberlin,CA-2016-144148,7/31/2016,863.128,4
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,523.92,5
AH-10690,Anna Häberlin,CA-2016-148740,11/15/2016,361.376,6
AH-10690,Anna Häberlin,CA-2014-160276,4/2/2014,177.68,7
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,146.136,8
AH-10690,Anna Häberlin,CA-2015-139780,12/31/2015,116.4,9
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,100.792,10
AH-10690,Anna Häberlin,CA-2016-138282,5/19/2016,87.84,11
AH-10690,Anna Häberlin,CA-2016-158869,8/6/2016,70.88,12
AH-10690,Anna Häberlin,CA-2016-113831,5/30/2016,62.1,13
AH-10690,Anna Häberlin,CA-2016-145709,10/4/2016,52.68,14
AH-10690,Anna Häberlin,CA-2015-112214,8/5/2015,33.488,15
AH-10690,Anna Häberlin,CA-2015-112214,8/5/2015,23.04,16
AH-10690,Anna Häberlin,CA-2015-166604,5/15/2015,17.94,17
AH-10690,Anna Häberlin,CA-2015-112214,8/5/2015,14.76,18
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,11.76,19
AH-10690,Anna Häberlin,CA-2016-145709,10/4/2016,11.568,20
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,5.238,21
AH-10690,Anna Häberlin,CA-2015-113628,11/12/2015,4.662,22
AH-10690,Anna Häberlin,CA-2015-112214,8/5/2015,1.362,23
AI-10855,Arianne Irving,CA-2014-131387,4/28/2014,1679.96,1
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,720.76,2
AI-10855,Arianne Irving,CA-2017-116855,12/17/2017,504.9,3
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,467.46,4
AI-10855,Arianne Irving,CA-2014-102330,12/29/2014,319.968,5
AI-10855,Arianne Irving,CA-2014-159709,5/10/2014,158.13,6
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,129.92,7
AI-10855,Arianne Irving,CA-2014-102330,12/29/2014,88.8,8
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,67.71,9
AI-10855,Arianne Irving,US-2017-160759,12/11/2017,63.686,10
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,61.4,11
AI-10855,Arianne Irving,CA-2014-159709,5/10/2014,43.6,12
AI-10855,Arianne Irving,CA-2015-167479,3/14/2015,19.44,13
AI-10855,Arianne Irving,CA-2015-158918,12/20/2015,17.12,14
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,14.7,15
AI-10855,Arianne Irving,CA-2017-107552,5/5/2017,6.68,16
AI-10855,Arianne Irving,CA-2017-155929,9/9/2017,6.368,17
AI-10855,Arianne Irving,CA-2016-158694,11/10/2016,5.184,18
AJ-10780,Anthony Jacobs,CA-2014-141313,12/28/2014,1737.18,1
AJ-10780,Anthony Jacobs,CA-2014-108609,10/31/2014,1421.664,2
AJ-10780,Anthony Jacobs,CA-2014-141313,12/28/2014,704.25,3
AJ-10780,Anthony Jacobs,CA-2017-111577,10/16/2017,307.776,4
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,261.96,5
AJ-10780,Anthony Jacobs,CA-2014-141313,12/28/2014,141.76,6
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,89.97,7
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,74.0,8
AJ-10780,Anthony Jacobs,CA-2014-149020,1/10/2014,51.94,9
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,37.2,10
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,14.7,11
AJ-10780,Anthony Jacobs,CA-2015-165554,5/18/2015,10.86,12
AJ-10780,Anthony Jacobs,CA-2016-123617,11/28/2016,7.434,13
AJ-10780,Anthony Jacobs,US-2017-133361,5/14/2017,3.76,14
AJ-10780,Anthony Jacobs,CA-2014-149020,1/10/2014,2.89,15
AJ-10795,Anthony Johnson,CA-2017-142342,7/17/2017,1194.165,1
AJ-10795,Anthony Johnson,CA-2016-123946,9/12/2016,1059.12,2
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,767.952,3
AJ-10795,Anthony Johnson,CA-2014-106810,5/14/2014,310.88,4
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,274.77,5
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,191.976,6
AJ-10795,Anthony Johnson,CA-2016-134474,1/5/2016,191.472,7
AJ-10795,Anthony Johnson,CA-2016-138079,1/22/2016,109.9,8
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,70.56,9
AJ-10795,Anthony Johnson,CA-2016-123946,9/12/2016,67.9,10
AJ-10795,Anthony Johnson,CA-2016-134474,1/5/2016,59.184,11
AJ-10795,Anthony Johnson,CA-2017-142342,7/17/2017,57.9,12
AJ-10795,Anthony Johnson,CA-2017-142342,7/17/2017,32.4,13
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,24.9,14
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,21.12,15
AJ-10795,Anthony Johnson,CA-2016-123946,9/12/2016,20.7,16
AJ-10795,Anthony Johnson,CA-2014-110786,12/29/2014,14.352,17
AJ-10795,Anthony Johnson,CA-2016-123946,9/12/2016,11.34,18
AJ-10795,Anthony Johnson,CA-2017-142342,7/17/2017,10.56,19
AJ-10795,Anthony Johnson,CA-2016-134474,1/5/2016,5.248,20
AJ-10795,Anthony Johnson,CA-2016-123015,12/26/2016,4.992,21
AJ-10945,Ashley Jarboe,CA-2017-133004,8/31/2017,638.73,1
AJ-10945,Ashley Jarboe,US-2015-132836,6/1/2015,403.68,2
AJ-10945,Ashley Jarboe,CA-2016-115378,11/18/2016,301.96,3
AJ-10945,Ashley Jarboe,US-2015-132836,6/1/2015,299.98,4
AJ-10945,Ashley Jarboe,CA-2015-126347,12/14/2015,50.0,5
AJ-10945,Ashley Jarboe,CA-2015-164497,11/28/2015,45.28,6
AJ-10945,Ashley Jarboe,US-2015-132836,6/1/2015,41.9,7
AJ-10945,Ashley Jarboe,US-2015-132836,6/1/2015,28.91,8
AJ-10945,Ashley Jarboe,CA-2014-155852,3/3/2014,19.456,9
AJ-10945,Ashley Jarboe,CA-2017-137421,10/6/2017,9.344,10
AJ-10960,Astrea Jones,CA-2014-113362,9/14/2014,449.15,1
AJ-10960,Astrea Jones,CA-2014-131800,12/30/2014,122.94,2
AJ-10960,Astrea Jones,CA-2014-131800,12/30/2014,35.448,3
AJ-10960,Astrea Jones,CA-2014-113362,9/14/2014,11.07,4
AJ-10960,Astrea Jones,CA-2017-123246,10/17/2017,10.64,5
AM-10360,Alice McCarthy,US-2015-107944,3/23/2015,239.97,1
AM-10360,Alice McCarthy,US-2015-107944,3/23/2015,192.72,2
AM-10360,Alice McCarthy,CA-2017-161340,5/28/2017,115.96,3
AM-10360,Alice McCarthy,CA-2017-109701,12/2/2017,79.47,4
AM-10360,Alice McCarthy,CA-2017-109701,12/2/2017,69.456,5
AM-10360,Alice McCarthy,CA-2016-157000,7/16/2016,37.224,6
AM-10360,Alice McCarthy,CA-2016-157000,7/16/2016,20.016,7
AM-10360,Alice McCarthy,CA-2014-132542,10/6/2014,15.36,8
AM-10360,Alice McCarthy,CA-2017-161340,5/28/2017,13.872,9
AM-10360,Alice McCarthy,CA-2017-109701,12/2/2017,10.86,10
AM-10360,Alice McCarthy,CA-2017-109701,12/2/2017,10.08,11
AM-10360,Alice McCarthy,CA-2017-109701,12/2/2017,9.024,12
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,1604.9,1
AM-10705,Anne McFarland,CA-2016-145905,9/18/2016,900.08,2
AM-10705,Anne McFarland,US-2017-124821,6/25/2017,871.4,3
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,385.686,4
AM-10705,Anne McFarland,CA-2017-157903,4/4/2017,383.84,5
AM-10705,Anne McFarland,CA-2016-145905,9/18/2016,350.98,6
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,302.94,7
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,271.96,8
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,231.72,9
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,101.94,10
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,49.25,11
AM-10705,Anne McFarland,CA-2015-151470,9/20/2015,45.584,12
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,34.08,13
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,19.68,14
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,17.67,15
AM-10705,Anne McFarland,CA-2015-100573,9/25/2015,17.48,16
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,14.94,17
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,14.76,18
AM-10705,Anne McFarland,CA-2015-138457,9/13/2015,13.092,19
AM-10705,Anne McFarland,CA-2016-145905,9/18/2016,13.08,20
AM-10705,Anne McFarland,CA-2014-145387,10/31/2014,10.16,21
AM-10705,Anne McFarland,CA-2017-104731,7/21/2017,8.8,22
AO-10810,Anthony O'Donnell,CA-2016-148096,8/16/2016,161.28,1
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,437.472,1
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,271.96,2
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,249.584,3
AP-10720,Anne Pryor,US-2016-114174,9/8/2016,173.94,4
AP-10720,Anne Pryor,CA-2014-127964,3/3/2014,125.76,5
AP-10720,Anne Pryor,CA-2017-143021,11/19/2017,79.974,6
AP-10720,Anne Pryor,CA-2017-143021,11/19/2017,58.408,7
AP-10720,Anne Pryor,CA-2016-136322,10/21/2016,45.568,8
AP-10720,Anne Pryor,CA-2016-136322,10/21/2016,28.752,9
AP-10720,Anne Pryor,US-2015-165449,11/22/2015,27.168,10
AP-10720,Anne Pryor,CA-2016-120250,9/19/2016,25.632,11
AP-10720,Anne Pryor,CA-2014-127964,3/3/2014,25.32,12
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,18.69,13
AP-10720,Anne Pryor,US-2016-114174,9/8/2016,14.76,14
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,13.86,15
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,13.376,16
AP-10720,Anne Pryor,US-2016-103674,12/6/2016,13.36,17
AP-10720,Anne Pryor,CA-2014-127964,3/3/2014,9.99,18
AP-10720,Anne Pryor,CA-2016-154403,5/23/2016,4.98,19
AP-10915,Arthur Prichep,CA-2016-168893,11/3/2016,842.94,1
AP-10915,Arthur Prichep,CA-2014-146969,9/29/2014,686.32,2
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,223.056,3
AP-10915,Arthur Prichep,CA-2014-146969,9/29/2014,204.6,4
AP-10915,Arthur Prichep,US-2017-132059,9/23/2017,180.588,5
AP-10915,Arthur Prichep,CA-2016-128412,12/10/2016,153.552,6
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,143.64,7
AP-10915,Arthur Prichep,CA-2016-128412,12/10/2016,123.92,8
AP-10915,Arthur Prichep,CA-2017-168228,4/27/2017,123.92,9
AP-10915,Arthur Prichep,CA-2014-105270,11/11/2014,112.648,10
AP-10915,Arthur Prichep,CA-2016-128412,12/10/2016,65.34,11
AP-10915,Arthur Prichep,CA-2014-146969,9/29/2014,62.18,12
AP-10915,Arthur Prichep,US-2017-132059,9/23/2017,47.984,13
AP-10915,Arthur Prichep,CA-2017-168228,4/27/2017,47.3,14
AP-10915,Arthur Prichep,CA-2016-128412,12/10/2016,44.75,15
AP-10915,Arthur Prichep,CA-2016-128412,12/10/2016,35.1,16
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,31.104,17
AP-10915,Arthur Prichep,CA-2014-105270,11/11/2014,30.48,18
AP-10915,Arthur Prichep,CA-2017-146136,9/3/2017,24.448,19
AP-10915,Arthur Prichep,CA-2016-168893,11/3/2016,24.1,20
AP-10915,Arthur Prichep,CA-2016-168893,11/3/2016,20.0,21
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,15.552,22
AP-10915,Arthur Prichep,US-2016-164588,4/16/2016,12.84,23
AP-10915,Arthur Prichep,CA-2017-168228,4/27/2017,12.39,24
AP-10915,Arthur Prichep,CA-2014-113047,10/24/2014,11.85,25
AP-10915,Arthur Prichep,CA-2016-168893,11/3/2016,8.75,26
AP-10915,Arthur Prichep,CA-2014-146969,9/29/2014,8.72,27
AP-10915,Arthur Prichep,CA-2016-168893,11/3/2016,7.98,28
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,6.8,29
AP-10915,Arthur Prichep,CA-2014-146969,9/29/2014,6.48,30
AP-10915,Arthur Prichep,CA-2014-124737,8/23/2014,4.224,31
AR-10345,Alex Russell,US-2014-115189,12/30/2014,523.764,1
AR-10345,Alex Russell,US-2014-115189,12/30/2014,251.964,2
AR-10345,Alex Russell,CA-2015-139374,9/10/2015,179.886,3
AR-10345,Alex Russell,CA-2017-126396,9/8/2017,85.2,4
AR-10345,Alex Russell,CA-2017-126438,9/10/2017,14.88,5
AR-10405,Allen Rosenblatt,US-2017-134481,8/27/2017,1488.424,1
AR-10405,Allen Rosenblatt,CA-2015-164427,7/31/2015,239.7,2
AR-10405,Allen Rosenblatt,CA-2014-157882,10/3/2014,143.432,3
AR-10405,Allen Rosenblatt,CA-2014-157882,10/3/2014,122.352,4
AR-10405,Allen Rosenblatt,CA-2017-140844,6/19/2017,103.12,5
AR-10405,Allen Rosenblatt,CA-2017-140844,6/19/2017,97.82,6
AR-10405,Allen Rosenblatt,CA-2017-149468,5/20/2017,41.28,7
AR-10510,Andrew Roberts,CA-2016-147536,12/26/2016,89.97,1
AR-10510,Andrew Roberts,CA-2015-112319,8/31/2015,58.32,2
AR-10510,Andrew Roberts,US-2014-105767,5/23/2014,55.188,3
AR-10510,Andrew Roberts,CA-2014-115056,5/2/2014,26.136,4
AR-10510,Andrew Roberts,US-2014-105767,5/23/2014,21.168,5
AR-10510,Andrew Roberts,CA-2017-111808,12/16/2017,10.8,6
AR-10510,Andrew Roberts,US-2014-105767,5/23/2014,3.282,7
AR-10540,Andy Reiter,CA-2017-138289,1/16/2017,5443.96,1
AR-10540,Andy Reiter,US-2015-136987,4/11/2015,639.968,2
AR-10540,Andy Reiter,CA-2017-138289,1/16/2017,302.67,3
AR-10540,Andy Reiter,CA-2017-138289,1/16/2017,56.07,4
AR-10540,Andy Reiter,CA-2014-122588,11/25/2014,52.96,5
AR-10540,Andy Reiter,US-2015-136987,4/11/2015,52.76,6
AR-10540,Andy Reiter,CA-2016-138037,9/29/2016,27.24,7
AR-10540,Andy Reiter,CA-2017-154935,12/24/2017,17.88,8
AR-10540,Andy Reiter,CA-2015-123505,11/22/2015,14.94,9
AR-10570,Anemone Ratner,CA-2016-157588,7/14/2016,51.75,1
AR-10570,Anemone Ratner,CA-2016-157588,7/14/2016,36.4,2
AR-10825,Anthony Rawles,CA-2017-118724,7/21/2017,1626.192,1
AR-10825,Anthony Rawles,CA-2016-132304,6/14/2016,1115.17,2
AR-10825,Anthony Rawles,CA-2017-141425,11/2/2017,384.592,3
AR-10825,Anthony Rawles,US-2016-148110,9/5/2016,347.802,4
AR-10825,Anthony Rawles,CA-2016-160745,12/11/2016,316.0,5
AR-10825,Anthony Rawles,CA-2016-160745,12/11/2016,302.376,6
AR-10825,Anthony Rawles,US-2017-108343,7/20/2017,183.92,7
AR-10825,Anthony Rawles,US-2017-108343,7/20/2017,163.764,8
AR-10825,Anthony Rawles,CA-2014-109218,6/30/2014,32.4,9
AR-10825,Anthony Rawles,CA-2015-160213,3/8/2015,19.44,10
AR-10825,Anthony Rawles,CA-2016-160745,12/11/2016,14.8,11
AR-10825,Anthony Rawles,US-2017-108343,7/20/2017,13.36,12
AR-10825,Anthony Rawles,CA-2017-118724,7/21/2017,3.52,13
AS-10045,Aaron Smayling,CA-2017-162691,8/1/2017,1439.982,1
AS-10045,Aaron Smayling,CA-2017-113481,1/2/2017,695.7,2
AS-10045,Aaron Smayling,CA-2016-148747,9/25/2016,477.666,3
AS-10045,Aaron Smayling,CA-2017-101749,10/3/2017,171.288,4
AS-10045,Aaron Smayling,US-2017-147655,9/4/2017,88.074,5
AS-10045,Aaron Smayling,US-2014-150126,7/27/2014,65.78,6
AS-10045,Aaron Smayling,CA-2017-162691,8/1/2017,36.288,7
AS-10045,Aaron Smayling,CA-2016-162901,3/28/2016,31.4,8
AS-10045,Aaron Smayling,CA-2017-113481,1/2/2017,28.854,9
AS-10045,Aaron Smayling,CA-2017-113481,1/2/2017,15.66,10
AS-10090,Adam Shillingsburg,CA-2015-127509,11/9/2015,1024.38,1
AS-10090,Adam Shillingsburg,CA-2014-156160,9/22/2014,579.528,2
AS-10090,Adam Shillingsburg,CA-2017-136448,9/16/2017,538.194,3
AS-10090,Adam Shillingsburg,CA-2016-119865,6/21/2016,353.568,4
AS-10090,Adam Shillingsburg,CA-2016-119865,6/21/2016,186.144,5
AS-10090,Adam Shillingsburg,CA-2014-156160,9/22/2014,97.44,6
AS-10090,Adam Shillingsburg,CA-2017-145877,4/1/2017,94.2,7
AS-10090,Adam Shillingsburg,CA-2017-136448,9/16/2017,71.976,8
AS-10090,Adam Shillingsburg,CA-2017-136448,9/16/2017,47.984,9
AS-10090,Adam Shillingsburg,CA-2016-119865,6/21/2016,36.56,10
AS-10090,Adam Shillingsburg,US-2017-108063,12/2/2017,34.65,11
AS-10090,Adam Shillingsburg,CA-2017-145877,4/1/2017,28.4,12
AS-10090,Adam Shillingsburg,CA-2015-127509,11/9/2015,26.22,13
AS-10090,Adam Shillingsburg,CA-2017-136448,9/16/2017,22.512,14
AS-10090,Adam Shillingsburg,CA-2016-104311,5/2/2016,18.936,15
AS-10090,Adam Shillingsburg,CA-2015-127509,11/9/2015,17.34,16
AS-10090,Adam Shillingsburg,CA-2015-127509,11/9/2015,17.22,17
AS-10090,Adam Shillingsburg,CA-2014-132913,12/24/2014,13.97,18
AS-10090,Adam Shillingsburg,CA-2014-156160,9/22/2014,13.04,19
AS-10090,Adam Shillingsburg,CA-2016-104311,5/2/2016,12.672,20
AS-10090,Adam Shillingsburg,CA-2016-150007,9/11/2016,6.0,21
AS-10090,Adam Shillingsburg,CA-2016-104311,5/2/2016,5.04,22
AS-10090,Adam Shillingsburg,CA-2014-156160,9/22/2014,3.984,23
AS-10090,Adam Shillingsburg,CA-2017-136448,9/16/2017,3.444,24
AS-10090,Adam Shillingsburg,CA-2016-150007,9/11/2016,1.908,25
AS-10135,Adrian Shami,CA-2017-162929,11/19/2017,41.28,1
AS-10135,Adrian Shami,CA-2017-162929,11/19/2017,13.36,2
AS-10135,Adrian Shami,CA-2016-149461,11/13/2016,4.18,3
AS-10225,Alan Schoenberger,CA-2014-110408,10/18/2014,1394.95,1
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,1292.94,2
AS-10225,Alan Schoenberger,CA-2014-110408,10/18/2014,545.88,3
AS-10225,Alan Schoenberger,CA-2014-110408,10/18/2014,275.97,4
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,261.74,5
AS-10225,Alan Schoenberger,CA-2016-143154,12/2/2016,165.6,6
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,164.88,7
AS-10225,Alan Schoenberger,CA-2017-117926,12/8/2017,69.48,8
AS-10225,Alan Schoenberger,CA-2015-144253,5/4/2015,26.8,9
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,25.584,10
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,14.4,11
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,11.784,12
AS-10225,Alan Schoenberger,CA-2017-112515,9/17/2017,10.776,13
AS-10240,Alan Shonely,CA-2014-149958,3/15/2014,142.776,1
AS-10240,Alan Shonely,CA-2014-149958,3/15/2014,131.904,2
AS-10240,Alan Shonely,CA-2016-118913,6/25/2016,60.81,3
AS-10240,Alan Shonely,CA-2014-149958,3/15/2014,45.696,4
AS-10240,Alan Shonely,CA-2014-149958,3/15/2014,43.188,5
AS-10240,Alan Shonely,CA-2017-101049,6/21/2017,41.256,6
AS-10240,Alan Shonely,CA-2016-114405,4/7/2016,36.744,7
AS-10240,Alan Shonely,CA-2016-114405,4/7/2016,33.528,8
AS-10240,Alan Shonely,CA-2017-101049,6/21/2017,17.92,9
AS-10240,Alan Shonely,CA-2015-143700,7/26/2015,10.368,10
AS-10240,Alan Shonely,CA-2014-128538,10/11/2014,7.64,11
AS-10240,Alan Shonely,CA-2014-149958,3/15/2014,7.218,12
AS-10240,Alan Shonely,CA-2015-150749,3/29/2015,5.56,13
AS-10285,Alejandro Savely,US-2016-164196,11/11/2016,2678.94,1
AS-10285,Alejandro Savely,CA-2016-163755,11/4/2016,209.88,2
AS-10285,Alejandro Savely,CA-2017-149706,12/11/2017,116.312,3
AS-10285,Alejandro Savely,CA-2016-114209,5/21/2016,82.656,4
AS-10285,Alejandro Savely,CA-2016-134775,10/28/2016,50.96,5
AS-10285,Alejandro Savely,CA-2016-134775,10/28/2016,49.536,6
AS-10285,Alejandro Savely,US-2016-106677,11/5/2016,23.988,7
AS-10285,Alejandro Savely,CA-2016-114209,5/21/2016,1.964,8
AS-10630,Ann Steele,CA-2017-100314,9/29/2017,336.51,1
AS-10630,Ann Steele,CA-2014-101392,12/7/2014,269.36,2
AS-10630,Ann Steele,US-2015-146745,9/3/2015,129.568,3
AS-10630,Ann Steele,CA-2017-100314,9/29/2017,27.968,4
AS-10630,Ann Steele,CA-2017-124597,4/30/2017,15.528,5
AS-10630,Ann Steele,US-2016-155404,9/22/2016,13.28,6
AS-10630,Ann Steele,CA-2017-124597,4/30/2017,11.952,7
AS-10630,Ann Steele,CA-2017-100314,9/29/2017,7.968,8
AS-10630,Ann Steele,US-2015-146745,9/3/2015,6.368,9
AS-10630,Ann Steele,CA-2014-162684,8/1/2014,5.68,10
AS-10630,Ann Steele,CA-2017-124597,4/30/2017,4.608,11
AS-10630,Ann Steele,US-2017-129224,3/17/2017,4.608,12
AT-10435,Alyssa Tate,CA-2017-102407,12/9/2017,896.328,1
AT-10435,Alyssa Tate,CA-2017-102407,12/9/2017,189.0,2
AT-10435,Alyssa Tate,CA-2016-100468,11/24/2016,33.52,3
AT-10435,Alyssa Tate,CA-2014-120243,12/27/2014,11.56,4
AT-10435,Alyssa Tate,CA-2017-102407,12/9/2017,11.16,5
AT-10435,Alyssa Tate,CA-2017-106355,4/2/2017,11.12,6
AT-10435,Alyssa Tate,CA-2016-100468,11/24/2016,9.94,7
AT-10435,Alyssa Tate,CA-2014-111360,11/24/2014,5.742,8
AT-10435,Alyssa Tate,CA-2015-133977,9/6/2015,3.444,9
AT-10735,Annie Thurman,CA-2015-123113,11/23/2015,2625.12,1
AT-10735,Annie Thurman,CA-2016-108210,5/30/2016,223.96,2
AT-10735,Annie Thurman,CA-2017-103443,12/17/2017,166.72,3
AT-10735,Annie Thurman,CA-2014-146731,11/3/2014,143.856,4
AT-10735,Annie Thurman,CA-2017-103443,12/17/2017,124.36,5
AT-10735,Annie Thurman,CA-2017-153787,5/19/2017,97.16,6
AT-10735,Annie Thurman,CA-2017-135034,8/1/2017,95.984,7
AT-10735,Annie Thurman,CA-2014-146500,8/30/2014,95.94,8
AT-10735,Annie Thurman,CA-2016-108210,5/30/2016,79.96,9
AT-10735,Annie Thurman,CA-2016-112893,9/9/2016,55.36,10
AT-10735,Annie Thurman,CA-2016-116603,7/17/2016,45.96,11
AT-10735,Annie Thurman,CA-2014-146500,8/30/2014,25.3,12
AT-10735,Annie Thurman,CA-2017-103443,12/17/2017,24.816,13
AT-10735,Annie Thurman,CA-2015-123113,11/23/2015,17.94,14
AT-10735,Annie Thurman,CA-2017-106824,7/7/2017,5.94,15
AT-10735,Annie Thurman,CA-2014-146731,11/3/2014,3.488,16
AW-10840,Anthony Witt,CA-2017-143798,12/10/2017,310.88,1
AW-10840,Anthony Witt,CA-2017-123001,9/2/2017,201.584,2
AW-10840,Anthony Witt,CA-2017-123001,9/2/2017,74.0,3
AW-10840,Anthony Witt,CA-2015-129112,11/29/2015,21.48,4
AW-10840,Anthony Witt,CA-2015-149678,4/13/2015,12.88,5
AW-10840,Anthony Witt,CA-2017-143798,12/10/2017,10.368,6
AW-10840,Anthony Witt,CA-2017-123001,9/2/2017,9.4,7
AW-10840,Anthony Witt,CA-2015-129112,11/29/2015,8.784,8
AW-10930,Arthur Wiediger,CA-2016-136812,11/18/2016,1117.92,1
AW-10930,Arthur Wiediger,CA-2017-107321,8/31/2017,689.408,2
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,379.372,3
AW-10930,Arthur Wiediger,CA-2015-144519,11/13/2015,339.96,4
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,67.536,5
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,64.384,6
AW-10930,Arthur Wiediger,CA-2015-144519,11/13/2015,63.98,7
AW-10930,Arthur Wiediger,US-2014-103905,7/14/2014,38.272,8
AW-10930,Arthur Wiediger,US-2014-103905,7/14/2014,29.932,9
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,15.552,10
AW-10930,Arthur Wiediger,US-2017-118157,11/14/2017,15.28,11
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,11.264,12
AW-10930,Arthur Wiediger,CA-2016-120824,6/12/2016,6.984,13
AW-10930,Arthur Wiediger,CA-2017-107321,8/31/2017,6.672,14
AW-10930,Arthur Wiediger,CA-2016-163216,10/7/2016,4.928,15
